Address_A,Port_A,Address_B,Port_B,Total_Packets,Total_Bytes,Packets_Forward,Bytes_Forward,Packets_Backward,Bytes_Backward,Rel_Start,Duration,Bits/s_Forward,Bits/s_Backward
192.168.50.88,49710,8.8.4.4,53,2,188,1,86,1,102,478110.0341,0.003571,0,0
192.168.50.14,59294,224.0.0.252,5355,4,256,4,256,0,0,57623.64917,601279.3568,0.003406071,0
192.168.50.18,61729,192.168.50.88,53,6,732,3,240,3,492,467644.675,2474663.17,0.000775863,0.001590519
192.168.50.88,49838,8.8.4.4,53,4,434,2,186,2,248,483277.0536,9056.56388,0.164300724,0.219067632
192.168.50.88,39206,8.8.4.4,53,1,70,1,70,0,0,157.376373,0,0,0
192.168.50.88,36590,8.8.4.4,53,2,220,1,102,1,118,505676.8651,0.016002,50993.62574,58992.62585
192.168.50.88,37337,8.8.4.4,53,1,70,1,70,0,0,383577.0436,0,0,0
192.168.50.18,51674,192.168.50.88,53,10,1220,5,400,5,820,189407.9181,2008261.095,0.001593418,0.003266508
fe80::891f:ff8f:8660:beff,53582,ff02::1:3,5355,1,91,1,91,0,0,170911.1887,0,0,0
192.168.50.65,60173,192.168.50.88,53,2,557,1,75,1,482,387364.7831,0.068545,8753.373698,56255.01496
192.168.50.88,43779,8.8.4.4,53,3,707,2,140,1,567,45629.2304,2122331.082,0.000527722,0.002137273
192.168.50.88,48350,8.8.4.4,53,1,70,1,70,0,0,447403.1647,0,0,0
192.168.50.88,46453,8.8.8.8,53,1,70,1,70,0,0,227133.1299,0,0,0
192.168.50.88,55061,8.8.4.4,53,1,70,1,70,0,0,112826.8242,0,0,0
192.168.50.54,59221,192.168.50.88,53,2,405,1,89,1,316,447852.2879,0.027639,25760.70048,91464.95901
192.168.50.88,56671,8.8.4.4,53,2,637,1,70,1,567,529116.146,0.004947,0,0
fe80::e14d:8fc5:b840:50b8,52624,ff02::1:3,5355,2,172,2,172,0,0,380638.5331,0.108031,12737.08472,0
192.168.50.88,48022,8.8.8.8,53,2,885,1,82,1,803,472992.8902,0.011731,55920.21152,547608.9006
192.168.50.11,55870,224.0.0.252,5355,1,71,1,71,0,0,520114.4608,0,0,0
192.168.50.57,61173,192.168.50.88,53,2,391,1,82,1,309,525542.3859,0.024648,26614.73545,100292.1129
192.168.50.88,47709,8.8.4.4,53,3,972,2,170,1,802,101994.0187,1516121.871,0.000897026,0.00423185
192.168.50.88,54507,8.8.4.4,53,1,89,1,89,0,0,97136.42418,0,0,0
192.168.50.88,38532,8.8.8.8,53,3,707,2,140,1,567,194634.1882,879365.334,0.001273646,0.005158266
192.168.50.19,58083,192.168.50.88,53,2,391,1,73,1,318,480703.2183,0.000135,0,0
192.168.50.88,32991,8.8.4.4,53,1,88,1,88,0,0,287508.2306,0,0,0
192.168.50.14,59714,224.0.0.252,5355,2,128,2,128,0,0,404986.285,0.098474,10398.68392,0
192.168.50.88,42713,8.8.4.4,53,2,190,1,87,1,103,509421.1948,0.003504,0,0
192.168.50.16,65092,192.168.50.88,53,2,242,1,79,1,163,481097.5125,0.000232,0,0
192.168.50.88,50356,8.8.4.4,53,2,308,1,130,1,178,515661.0816,0.004581,0,0
192.168.50.14,53820,224.0.0.252,5355,2,128,2,128,0,0,2450.706156,0.104024,9843.882181,0
192.168.50.18,52138,192.168.50.88,53,2,244,1,80,1,164,534612.4115,0.000208,0,0
192.168.50.88,53290,8.8.8.8,53,1,95,1,95,0,0,163182.9139,0,0,0
192.168.50.88,55520,8.8.8.8,53,1,59,1,59,0,0,273706.5977,0,0,0
192.168.50.15,54561,192.168.50.88,53,4,472,2,152,2,320,322946.1027,2289506.504,0.000531119,0.001118145
192.168.50.88,44188,8.8.8.8,53,2,198,1,91,1,107,459784.1131,0.003896,0,0
192.168.50.88,56525,8.8.4.4,53,2,887,1,83,1,804,446039.2316,0.011535,57563.93586,557607.2823
192.168.50.52,60781,192.168.50.88,53,2,459,1,76,1,383,520094.9076,0.005135,118403.1162,596689.3883
192.168.50.19,55512,192.168.50.88,53,2,379,1,76,1,303,513021.1796,0.008999,67563.06247,269363.2622
192.168.50.15,58830,192.168.50.88,53,4,472,2,152,2,320,520330.1958,2521934.877,0.000482169,0.001015094
192.168.50.63,61810,192.168.50.88,53,2,249,1,82,1,167,366364.3344,0.005457,120212.5699,244823.1607
192.168.50.14,62990,224.0.0.252,5355,2,128,2,128,0,0,489853.6443,0.100616,10177.30779,0
192.168.50.50,56818,192.168.50.88,53,4,649,2,164,2,485,405965.5923,0.022909,57270.06855,169365.7515
192.168.50.88,55318,8.8.8.8,53,1,78,1,78,0,0,136991.7129,0,0,0
192.168.50.88,56450,8.8.4.4,53,1,70,1,70,0,0,145317.4462,0,0,0
192.168.50.15,51760,192.168.50.88,53,6,708,3,228,3,480,281508.3206,3211716.696,0.000567921,0.001195622
192.168.50.60,61361,192.168.50.88,53,2,438,1,75,1,363,517162.796,0.079683,7529.83698,36444.41098
192.168.50.88,36441,8.8.4.4,53,2,194,1,89,1,105,56090.92839,0.013553,52534.49422,61978.89767
192.168.50.88,55086,8.8.8.8,53,3,245,2,144,1,101,124755.4732,1643728.514,0.000700846,0.000491565
192.168.50.88,44294,8.8.4.4,53,1,59,1,59,0,0,101995.2187,0,0,0
192.168.50.50,51261,192.168.50.88,53,4,789,2,178,2,611,60665.45107,0.214573,6636.436085,22780.12611
192.168.50.18,56697,192.168.50.88,53,4,488,2,160,2,328,467284.6733,327622.9715,0.00390693,0.008009206
192.168.50.88,53279,8.8.8.8,53,2,637,1,70,1,567,384839.4479,0.004657,0,0
192.168.50.63,53144,192.168.50.88,53,2,412,1,83,1,329,484326.2956,0.01754,37856.32833,150057.0123
192.168.50.63,65003,192.168.50.88,53,2,440,1,89,1,351,514720.2342,0.014819,48046.42697,189486.4704
192.168.50.15,60768,192.168.50.88,53,2,236,1,76,1,160,325436.7406,0.000373,0,0
192.168.50.16,56007,192.168.50.88,53,2,242,1,79,1,163,363494.8274,0.000243,0,0
192.168.50.63,64575,192.168.50.88,53,2,421,1,91,1,330,387070.0949,0.014077,51715.5645,187539.9592
192.168.50.52,52075,192.168.50.88,53,2,576,1,85,1,491,428678.7876,0.119351,5697.480541,32911.32877
192.168.50.101,48781,192.168.50.88,53,4,256,2,128,2,128,478783.542,4.895247,209.1824989,209.1824989
192.168.50.88,53937,8.8.4.4,53,1,70,1,70,0,0,499103.4829,0,0,0
192.168.50.88,49564,8.8.4.4,53,1,70,1,70,0,0,209071.6923,0,0,0
192.168.50.88,56561,8.8.8.8,53,4,296,4,296,0,0,481296.8843,10.010752,236.5456661,0
192.168.50.19,49210,192.168.50.88,53,2,391,1,73,1,318,451179.4537,0.016137,36190.12208,157650.1209
192.168.50.88,52700,8.8.4.4,53,3,318,2,162,1,156,220915.6502,2802590.996,0.000462429,0.000445302
192.168.50.88,58212,8.8.4.4,53,6,544,5,388,1,156,449978.1449,1608519.806,0.001929724,0.000775869
192.168.50.14,57575,224.0.0.252,5355,2,128,2,128,0,0,416165.3127,0.103852,9860.185646,0
192.168.50.88,48617,8.8.4.4,53,3,726,2,159,1,567,211560.0458,1963654.578,0.000647772,0.002309979
192.168.50.88,48711,8.8.8.8,53,2,893,1,86,1,807,385131.0995,0.004373,0,0
192.168.50.14,59841,224.0.0.252,5355,2,128,2,128,0,0,553652.4162,0.100521,10186.92612,0
192.168.50.15,59270,192.168.50.88,53,2,236,1,76,1,160,223746.6316,0.000222,0,0
192.168.50.19,52138,192.168.50.88,53,2,422,1,81,1,341,60278.4931,0.000142,0,0
192.168.50.18,53117,224.0.0.252,5355,1,71,1,71,0,0,14755.3641,0,0,0
192.168.50.88,52822,8.8.8.8,53,1,70,1,70,0,0,98384.01931,0,0,0
192.168.50.15,50597,192.168.50.88,53,10,1180,5,380,5,800,131574.7142,2498490.794,0.001216735,0.002561546
192.168.50.88,46474,8.8.4.4,53,2,208,1,88,1,120,494105.2367,0.03451,20399.88411,27818.02379
192.168.50.18,62252,192.168.50.88,53,4,488,2,160,2,328,292194.3792,824452.7616,0.001552545,0.003182717
192.168.50.14,65314,224.0.0.252,5355,2,128,2,128,0,0,479290.9218,0.10297,9944.64407,0
192.168.50.88,45391,8.8.4.4,53,2,637,1,70,1,567,377480.4716,0.004554,0,0
192.168.50.88,58320,8.8.4.4,53,2,253,1,92,1,161,370549.9874,0.004147,0,0
192.168.50.88,43032,8.8.8.8,53,1,95,1,95,0,0,281888.3715,0,0,0
192.168.50.88,48251,8.8.4.4,53,2,188,1,86,1,102,450946.0302,0.015525,44315.61998,52560.38649
192.168.50.88,35387,8.8.8.8,53,2,860,1,77,1,783,399240.0199,0.01178,52292.02037,531748.7266
192.168.50.88,54407,8.8.4.4,53,2,637,1,70,1,567,29785.66972,0.004669,0,0
192.168.50.15,65202,192.168.50.88,53,6,708,3,228,3,480,307042.1518,2869824.901,0.000635579,0.001338061
192.168.50.15,58849,192.168.50.88,53,4,472,2,152,2,320,567707.1035,2740603.422,0.000443698,0.000934101
192.168.50.54,62814,239.255.255.250,1900,4,860,4,860,0,0,535098.7977,2.999247,2293.909105,0
192.168.50.88,34474,8.8.8.8,53,2,248,1,88,1,160,390531.5526,0.023003,30604.70372,55644.91586
192.168.50.15,55309,192.168.50.88,53,4,472,2,152,2,320,480692.3903,685987.8579,0.001772626,0.003731844
192.168.50.15,65046,192.168.50.88,53,4,472,2,152,2,320,397302.0748,3029281.943,0.000401415,0.000845085
192.168.50.88,50708,8.8.4.4,53,2,228,1,93,1,135,526438.2235,0.011776,63179.3483,91711.95721
192.168.50.88,57466,8.8.4.4,53,2,220,1,90,1,130,443410.9801,0.013449,53535.57901,77329.16967
192.168.50.15,62471,192.168.50.88,53,4,472,2,152,2,320,212974.9751,438804.2035,0.002771168,0.005834037
192.168.50.88,59536,8.8.8.8,53,4,296,4,296,0,0,493826.3884,10.009519,236.5748044,0
192.168.50.14,64393,224.0.0.252,5355,4,256,4,256,0,0,351383.3858,1390100.377,0.001473275,0
192.168.50.50,55911,224.0.0.252,5355,1,71,1,71,0,0,468133.3644,0,0,0
192.168.50.88,54674,8.8.8.8,53,3,413,2,217,1,196,274067.7691,235772.2146,0.007363039,0.006650487
192.168.50.88,34181,8.8.8.8,53,2,637,1,70,1,567,546714.7921,0.007135,78486.33537,635739.3165
192.168.50.88,32846,8.8.4.4,53,2,250,1,91,1,159,17128.53379,0.035489,20513.39852,35842.09191
192.168.50.88,35192,8.8.8.8,53,5,1590,3,221,2,1369,213833.5058,696692.2519,0.002537706,0.015719997
fe80::3403:4993:3b2c:2ae9,51216,ff02::1:3,5355,4,336,4,336,0,0,174564.4525,899440.6088,0.002988524,0
192.168.50.14,52123,192.168.50.88,53,2,178,1,89,1,89,471795.9212,10.000508,71.19638322,71.19638322
192.168.50.88,37542,8.8.8.8,53,2,637,1,70,1,567,460274.0262,0.004959,0,0
192.168.50.19,55182,192.168.50.88,53,2,391,1,73,1,318,478110.0388,0.000178,0,0
192.168.50.18,60348,192.168.50.88,53,2,244,1,80,1,164,141944.7123,0.00022,0,0
192.168.50.88,46180,8.8.4.4,53,2,885,1,82,1,803,423646.9668,0.004314,0,0
192.168.50.19,50210,192.168.50.88,53,4,859,2,158,2,701,439154.9829,96483.1626,0.013100731,0.058124131
192.168.50.54,58466,192.168.50.88,53,2,409,1,79,1,330,504008.5754,0.043417,14556.51013,60805.67523
fe80::354c:4ae3:193:37a2,5353,ff02::fb,5353,7,714,7,714,0,0,61423.10115,27.108096,210.7119585,0
192.168.50.55,63853,192.168.50.88,53,2,400,1,80,1,320,60604.7214,0.000134,0,0
192.168.50.88,56916,8.8.8.8,53,2,263,1,84,1,179,379442.9191,0.01176,57142.85703,121768.7072
192.168.50.88,36061,8.8.8.8,53,2,885,1,82,1,803,466488.7569,0.004724,0,0
fe80::e14d:8fc5:b840:50b8,58527,ff02::1:3,5355,2,172,2,172,0,0,398572.4571,0.104938,13112.50453,0
192.168.50.15,55149,192.168.50.88,53,4,472,2,152,2,320,336718.6857,2374359.532,0.000512138,0.001078185
192.168.50.66,49531,192.168.50.88,53,2,383,1,70,1,313,488600.5532,0.063955,8756.156678,39152.52915
192.168.50.14,59787,224.0.0.252,5355,2,128,2,128,0,0,475704.076,0.100489,10190.17007,0
192.168.50.88,58206,8.8.4.4,53,2,637,1,70,1,567,489240.0221,0.004812,0,0
192.168.50.16,49951,192.168.50.88,53,2,242,1,79,1,163,314352.5164,0.000269,0,0
192.168.50.52,51428,224.0.0.252,5355,1,71,1,71,0,0,487556.5944,0,0,0
192.168.50.15,56081,192.168.50.88,53,2,236,1,76,1,160,420376.6881,0.000247,0,0
192.168.50.88,54981,8.8.4.4,53,4,396,2,182,2,214,371894.7391,56786.81897,0.025639753,0.030147841
fe80::891f:ff8f:8660:beff,60058,ff02::1:3,5355,1,91,1,91,0,0,490414.0264,0,0,0
192.168.50.15,64282,192.168.50.88,53,6,708,3,228,3,480,356673.2943,2207563.797,0.00082625,0.001739474
192.168.50.88,56894,8.8.4.4,53,3,978,2,173,1,805,465455.562,1699160.584,0.00081452,0.003790107
192.168.50.88,41192,8.8.8.8,53,1,89,1,89,0,0,387191.385,0,0,0
fe80::d58e:a29a:c48:dd8f,61471,ff02::1:3,5355,2,182,2,182,0,0,416197.8514,1246560.94,0.001168013,0
192.168.50.15,56922,192.168.50.88,53,4,472,2,152,2,320,344161.1162,2559304.588,0.000475129,0.001000272
192.168.50.88,51112,8.8.4.4,53,4,785,3,218,1,567,45656.23344,1805648.999,0.000965858,0.002512116
192.168.50.69,60483,192.168.50.88,53,2,475,1,85,1,390,1339.663466,0.000288,0,0
192.168.50.63,54459,192.168.50.88,53,2,412,1,83,1,329,432243.2733,0.013108,50656.08772,200793.4079
192.168.50.88,49163,8.8.4.4,53,2,232,1,102,1,130,491571.0149,0.013202,61808.81684,78775.94303
192.168.50.88,54883,8.8.8.8,53,1,70,1,70,0,0,444952.5526,0,0,0
192.168.50.16,56058,192.168.50.88,53,2,242,1,79,1,163,523098.6549,0.000209,0,0
192.168.50.88,40269,8.8.8.8,53,2,883,1,81,1,802,367476.8515,0.00535,121121.4955,1199252.338
192.168.50.88,52661,8.8.4.4,53,2,216,1,100,1,116,453252.0827,0.012404,64495.3242,74814.57607
fe80::891f:ff8f:8660:beff,59140,ff02::1:3,5355,1,91,1,91,0,0,385113.4249,0,0,0
192.168.50.11,51504,192.168.50.88,53,2,154,1,77,1,77,3301.976888,10.012427,61.52354469,61.52354469
192.168.50.88,41602,8.8.4.4,53,1,70,1,70,0,0,168949.931,0,0,0
192.168.50.19,17500,255.255.255.255,17500,7,1232,7,1232,0,0,20.393662,180.017235,54.75031321,0
192.168.50.18,65309,192.168.50.88,53,4,488,2,160,2,328,156525.8067,2965731.981,0.000431597,0.000884773
192.168.50.88,45829,8.8.8.8,53,1,89,1,89,0,0,321003.9644,0,0,0
192.168.50.88,42041,8.8.8.8,53,2,637,1,70,1,567,395074.3248,0.004608,0,0
192.168.50.88,53739,8.8.4.4,53,2,887,1,83,1,804,59592.39512,0.011874,55920.49859,541687.7212
192.168.50.88,44470,8.8.8.8,53,4,360,4,360,0,0,457084.0313,30.031251,95.90010086,0
192.168.50.54,54826,239.255.255.250,1900,4,860,4,860,0,0,401898.5515,2.998558,2294.436192,0
192.168.50.88,44944,8.8.8.8,53,3,953,2,151,1,802,112825.2222,1366923.391,0.000883736,0.004693752
192.168.50.88,51249,8.8.4.4,53,2,322,1,111,1,211,488304.505,0.087722,10122.88822,19242.60733
192.168.50.88,51587,8.8.4.4,53,2,224,1,92,1,132,428354.0386,0.025162,29250.45707,41968.04709
192.168.50.88,52284,8.8.4.4,53,2,883,1,81,1,802,423641.2873,0.005127,126389.7006,1251414.072
192.168.50.52,55334,192.168.50.88,53,2,573,1,77,1,496,380235.1932,0.018045,34136.87996,219894.7073
192.168.50.11,53838,224.0.0.252,5355,1,71,1,71,0,0,571414.7682,0,0,0
192.168.50.52,55819,192.168.50.88,53,2,573,1,77,1,496,405320.883,0.016172,38090.5269,245362.3551
192.168.50.88,49002,8.8.4.4,53,1,77,1,77,0,0,388382.201,0,0,0
192.168.50.88,47873,8.8.4.4,53,2,250,1,91,1,159,10667.89214,0.004354,0,0
192.168.50.88,43299,8.8.4.4,53,1,89,1,89,0,0,378213.2934,0,0,0
192.168.50.16,54297,192.168.50.88,53,2,242,1,79,1,163,514698.0122,0.000218,0,0
192.168.50.88,48058,8.8.8.8,53,1,78,1,78,0,0,195864.3585,0,0,0
fe80::891f:ff8f:8660:beff,52576,ff02::1:3,5355,1,91,1,91,0,0,98910.77805,0,0,0
192.168.50.88,51960,8.8.4.4,53,1,70,1,70,0,0,39407.60485,0,0,0
192.168.50.88,43781,8.8.4.4,53,2,637,1,70,1,567,444943.1087,0.004599,0,0
192.168.50.63,51992,192.168.50.88,53,2,409,1,91,1,318,457046.7884,0.000166,0,0
192.168.50.88,48289,8.8.4.4,53,2,264,1,100,1,164,60145.65323,0.004053,0,0
192.168.50.88,55172,8.8.8.8,53,2,328,1,132,1,196,509836.0247,0.007042,149957.3982,222664.0155
fe80::354c:4ae3:193:37a2,50235,ff02::1:3,5355,2,172,2,172,0,0,658.721888,0.1092,12600.7326,0
192.168.50.88,52887,8.8.4.4,53,2,220,1,90,1,130,431509.199,0.012856,56004.97828,80896.07974
192.168.50.18,55003,192.168.50.88,53,4,488,2,160,2,328,513071.1316,1323738.359,0.000966958,0.001982265
192.168.50.88,57709,8.8.4.4,53,2,887,1,83,1,804,60619.07138,0.004236,0,0
192.168.50.88,42391,8.8.4.4,53,2,897,1,88,1,809,429838.143,0.012222,57601.04734,529536.9011
192.168.50.88,50955,8.8.4.4,53,2,637,1,70,1,567,16061.34875,0.00479,0,0
fe80::d4dc:3c08:8734:3ae5,61774,ff02::1:3,5355,2,172,2,172,0,0,458673.2507,0.106345,12939.01923,0
192.168.50.88,34856,8.8.4.4,53,2,885,1,82,1,803,420440.1681,0.011633,56391.30067,552222.1273
192.168.50.88,54743,8.8.4.4,53,2,220,1,86,1,134,61458.32929,0.020583,33425.64252,52081.8151
192.168.50.88,50308,8.8.8.8,53,2,860,1,73,1,787,579728.4504,0.014106,41400.82212,446334.8906
192.168.50.88,48607,8.8.4.4,53,2,263,1,84,1,179,525221.8186,0.021667,31014.90743,66091.29083
192.168.50.65,61739,192.168.50.88,53,2,557,1,75,1,482,516964.6466,0.070035,8567.145001,55058.18521
192.168.50.18,53236,224.0.0.252,5355,2,142,2,142,0,0,490906.5412,0.105383,10779.72728,0
192.168.50.88,36944,8.8.4.4,53,4,594,2,201,2,393,372965.9519,59003.64921,0.027252552,0.05328484
192.168.50.88,44095,8.8.4.4,53,1,70,1,70,0,0,49705.73349,0,0,0
192.168.50.88,53960,8.8.4.4,53,2,885,1,82,1,803,61432.06527,0.004402,0,0
192.168.50.68,60921,224.0.0.252,5355,2,132,2,132,0,0,2073.503418,0.097232,10860.62202,0
192.168.50.18,57572,192.168.50.88,53,8,976,4,320,4,656,208549.0433,3270488.423,0.000782758,0.001604653
192.168.50.54,57079,239.255.255.250,1900,4,860,4,860,0,0,490338.3942,2.99813,2294.763736,0
192.168.50.88,35841,8.8.8.8,53,2,885,1,82,1,803,466169.5259,0.004685,0,0
192.168.50.88,43371,8.8.4.4,53,2,204,1,94,1,110,488368.7852,0.003974,0,0
fe80::3403:4993:3b2c:2ae9,63040,ff02::1:3,5355,2,168,2,168,0,0,529884.5884,0.098307,13671.45778,0
192.168.50.88,50314,8.8.4.4,53,2,363,1,82,1,281,60701.00063,0.011204,58550.5177,200642.6277
192.168.50.16,57549,192.168.50.88,53,2,242,1,79,1,163,285792.3548,0.000281,0,0
192.168.50.14,61976,224.0.0.252,5355,2,128,2,128,0,0,416209.4376,0.103247,9917.963722,0
fe80::785b:9c3b:68b4:aa64,50410,ff02::1:3,5355,1,91,1,91,0,0,396119.2599,0,0,0
192.168.50.65,51222,192.168.50.88,53,2,463,1,92,1,371,371027.3643,0.063074,11668.83343,47055.83917
192.168.50.16,59488,192.168.50.88,53,4,484,2,158,2,326,192968.9966,1221815.152,0.001034526,0.002134529
192.168.50.18,59517,192.168.50.88,53,4,488,2,160,2,328,78401.17452,346280.9283,0.003696421,0.007577662
fe80::2101:7e33:c6a9:362b,58129,ff02::1:3,5355,2,182,2,182,0,0,455332.9763,0.107085,13596.67554,0
192.168.50.88,36340,8.8.4.4,53,1,66,1,66,0,0,129347.7471,0,0,0
fe80::3403:4993:3b2c:2ae9,65056,ff02::1:3,5355,4,336,4,336,0,0,107163.583,1036554.625,0.002593206,0
192.168.50.19,55234,192.168.50.88,53,2,391,1,73,1,318,503283.471,0.009341,62520.07282,272347.7145
192.168.50.54,62223,239.255.255.250,1900,4,860,4,860,0,0,508938.454,2.999003,2294.095738,0
192.168.50.88,41857,8.8.4.4,53,2,392,1,132,1,260,59710.58443,0.004259,0,0
192.168.50.18,63313,192.168.50.88,53,6,732,3,240,3,492,357958.7062,2102044.014,0.000913397,0.001872463
fe80::891f:ff8f:8660:beff,52295,ff02::1:3,5355,1,91,1,91,0,0,361713.275,0,0,0
192.168.50.88,46316,8.8.8.8,53,1,89,1,89,0,0,394491.5875,0,0,0
192.168.50.88,54823,8.8.8.8,53,4,1207,2,174,2,1033,381254.1654,19688.58732,0.070700857,0.419735549
192.168.50.88,37160,8.8.4.4,53,1,78,1,78,0,0,123656.4274,0,0,0
192.168.50.18,51156,192.168.50.88,53,4,488,2,160,2,328,307255.9658,2523386.625,0.000507255,0.001039872
192.168.50.18,64537,224.0.0.252,5355,1,71,1,71,0,0,125465.2591,0,0,0
192.168.50.63,49264,192.168.50.88,53,2,412,1,83,1,329,489785.54,0.018292,36300.02188,143888.0385
fe80::891f:ff8f:8660:beff,51409,ff02::1:3,5355,1,91,1,91,0,0,267211.7679,0,0,0
192.168.50.18,58555,224.0.0.252,5355,2,142,2,142,0,0,489106.3594,0.10498,10821.10878,0
192.168.50.88,45985,8.8.4.4,53,2,392,1,132,1,260,442439.2454,0.004242,0,0
192.168.50.88,56636,8.8.8.8,53,4,296,4,296,0,0,44832.61734,10.010778,236.5450517,0
fe80::5d54:f84:50ed:8e39,65209,ff02::1:3,5355,2,168,2,168,0,0,515920.1471,0.09745,13791.68804,0
192.168.50.15,63728,192.168.50.88,53,2,236,1,76,1,160,513818.3996,0.000187,0,0
192.168.50.19,64017,192.168.50.88,53,2,422,1,81,1,341,465509.0558,0.000275,0,0
192.168.50.54,50096,239.255.255.250,1900,4,860,4,860,0,0,483258.4752,2.99841,2294.549445,0
192.168.50.88,52115,8.8.4.4,53,2,887,1,83,1,804,49384.67489,0.012912,51425.03099,498141.264
192.168.50.52,61540,192.168.50.88,53,2,459,1,76,1,383,474038.6662,0.025588,23761.13802,119743.6297
192.168.50.88,43752,8.8.4.4,53,4,436,2,180,2,256,431397.8071,72531.39902,0.019853471,0.028236047
192.168.50.11,62338,192.168.50.88,53,2,148,1,74,1,74,302943.3536,10.000559,59.1966909,59.1966909
192.168.50.88,53614,8.8.4.4,53,2,898,1,83,1,815,60197.54325,0.153023,4339.21698,42607.97396
192.168.50.88,59178,8.8.4.4,53,2,637,1,70,1,567,477971.6131,0.004619,0,0
192.168.50.14,61420,224.0.0.252,5355,2,128,2,128,0,0,458199.6321,0.101181,10120.47716,0
192.168.50.88,32863,8.8.8.8,53,1,64,1,64,0,0,132468.8991,0,0,0
192.168.50.88,34806,8.8.4.4,53,2,637,1,70,1,567,428354.0113,0.004693,0,0
192.168.50.88,37076,8.8.4.4,53,2,202,1,93,1,109,502191.5343,0.011068,67220.81646,78785.68811
fe80::891f:ff8f:8660:beff,62598,ff02::1:3,5355,3,259,3,259,0,0,413913.5884,2497688.6,0.000829567,0
fe80::3403:4993:3b2c:2ae9,53454,ff02::1:3,5355,2,168,2,168,0,0,65726.9416,0.102946,13055.38826,0
192.168.50.14,60009,224.0.0.252,5355,2,128,2,128,0,0,424445.2088,0.097726,10478.276,0
192.168.50.88,48053,8.8.4.4,53,1,70,1,70,0,0,87560.00229,0,0,0
192.168.50.88,36919,8.8.8.8,53,4,1522,2,152,2,1370,368040.9686,11343.3711,0.107199173,0.966203071
192.168.50.88,43654,8.8.8.8,53,1,77,1,77,0,0,508767.8246,0,0,0
192.168.50.88,53664,91.189.89.199,123,2,180,1,90,1,90,482222.3332,0.146022,4930.763857,4930.763857
192.168.50.88,32894,8.8.4.4,53,2,637,1,70,1,567,61422.76222,0.004556,0,0
192.168.50.56,61162,192.168.50.88,53,2,466,1,77,1,389,389082.2876,0.034262,17979.10221,90829.49039
fe80::3403:4993:3b2c:2ae9,52645,ff02::1:3,5355,4,336,4,336,0,0,93611.94966,784408.7483,0.003426785,0
192.168.50.88,51332,8.8.4.4,53,2,368,1,86,1,282,441456.4614,0.020755,33148.63887,108696.6996
192.168.50.15,55851,192.168.50.88,53,4,472,2,152,2,320,305122.1101,2642089.702,0.000460242,0.00096893
192.168.50.54,64693,239.255.255.250,1900,4,860,4,860,0,0,378858.2149,2.998055,2294.821142,0
192.168.50.88,54492,8.8.8.8,53,6,1437,4,303,2,1134,126535.1667,2274105.659,0.001065914,0.003989261
192.168.50.18,59742,192.168.50.88,53,2,244,1,80,1,164,379739.7859,0.000234,0,0
192.168.50.15,64161,192.168.50.88,53,4,472,2,152,2,320,203312.9977,71714.19015,0.016956198,0.035697259
fe80::f42d:b31d:a4b2:df73,54470,ff02::1:3,5355,2,176,2,176,0,0,26417.27229,0.101029,13936.59246,0
192.168.50.63,53510,192.168.50.88,53,2,440,1,89,1,351,423093.5446,0.013901,51219.33664,201999.8557
192.168.50.88,48956,8.8.4.4,53,2,188,1,86,1,102,503929.1558,0.012449,55265.48303,65547.43337
192.168.50.18,50764,224.0.0.252,5355,1,71,1,71,0,0,21055.72212,0,0,0
192.168.50.88,53280,8.8.4.4,53,1,76,1,76,0,0,390193.3679,0,0,0
192.168.50.15,51799,192.168.50.88,53,8,944,4,304,4,640,389201.1189,924438.6405,0.002630786,0.005538496
192.168.50.88,60291,8.8.4.4,53,1,78,1,78,0,0,298300.8357,0,0,0
192.168.50.11,58458,224.0.0.252,5355,1,71,1,71,0,0,242911.6303,0,0,0
192.168.50.88,34878,8.8.8.8,53,6,571,5,384,1,187,105391.8674,1154173.474,0.002661645,0.001296166
192.168.50.104,46328,192.168.50.88,53,4,414,2,132,2,282,561395.0338,0.000382,0,0
192.168.50.65,54990,192.168.50.88,53,2,557,1,75,1,482,527912.5542,0.022574,26579.25053,170815.9834
192.168.50.63,55393,192.168.50.88,53,2,412,1,83,1,329,498541.9356,0.000603,0,0
192.168.50.88,55770,8.8.4.4,53,1,78,1,78,0,0,284893.4629,0,0,0
192.168.50.18,60215,192.168.50.88,53,2,244,1,80,1,164,198168.3288,0.000236,0,0
192.168.50.88,50769,8.8.4.4,53,2,637,1,70,1,567,503219.3678,0.004802,0,0
192.168.50.88,48983,8.8.8.8,53,1,92,1,92,0,0,132439.3834,0,0,0
192.168.50.63,60456,192.168.50.88,53,2,412,1,83,1,329,478981.8497,0.021449,30957.15411,122709.6831
192.168.50.88,57080,8.8.8.8,53,1,70,1,70,0,0,76722.79792,0,0,0
192.168.50.88,55820,8.8.4.4,53,1,89,1,89,0,0,300653.339,0,0,0
fe80::3403:4993:3b2c:2ae9,50528,ff02::1:3,5355,2,168,2,168,0,0,434001.851,0.103273,13014.05014,0
fe80::79b9:492d:e0d9:d897,54958,ff02::1:3,5355,2,176,2,176,0,0,180249.491,0.096529,14586.29013,0
192.168.50.88,48072,8.8.4.4,53,1,89,1,89,0,0,122413.3842,0,0,0
